97	undef	undef	undef	undef	undef	undef	Yersinia enterocolitica	630	undef	undef	undef	undef	Yersinia	629	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	34051
98	undef	undef	undef	undef	undef	undef	Clostridium botulinum	1491	undef	undef	undef	undef	Clostridium	1485	undef	undef	undef	undef	Clostridiaceae	31979	undef	undef	Clostridiales	186802	undef	undef	Clostridia	186801	undef	undef	Firmicutes	1239	36828
99	undef	undef	undef	undef	undef	undef	Stenotrophomonas maltophilia	40324	undef	undef	undef	undef	Stenotrophomonas	40323	undef	undef	undef	undef	Xanthomonadaceae	32033	undef	undef	Xanthomonadales	135614	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	40324
100	undef	undef	undef	undef	undef	undef	Sulfolobus islandicus	43080	undef	undef	undef	undef	Sulfolobus	2284	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	43080
101	undef	undef	undef	undef	undef	undef	Vibrio cholerae	666	undef	undef	undef	undef	Vibrio	662	undef	undef	undef	undef	Vibrionaceae	641	undef	undef	Vibrionales	135623	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	45888
102	Staphylococcus aureus subsp. aureus	46170	undef	undef	undef	undef	Staphylococcus aureus	1280	undef	undef	undef	undef	Staphylococcus	1279	undef	undef	undef	undef	Staphylococcaceae	90964	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	46170
103	undef	undef	undef	undef	undef	undef	Haloarcula hispanica	51589	undef	undef	undef	undef	Haloarcula	2237	undef	undef	undef	undef	Halobacteriaceae	2236	undef	undef	Halobacteriales	2235	undef	undef	Halobacteria	183963	undef	undef	Euryarchaeota	28890	51589
104	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Pseudoalteromonas	53246	undef	undef	undef	undef	Pseudoalteromonadaceae	267888	undef	undef	Alteromonadales	135622	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	53246
105	undef	undef	undef	undef	undef	undef	Streptomyces venezuelae	54571	undef	undef	undef	undef	Streptomyces	1883	undef	undef	undef	undef	Streptomycetaceae	2062	Streptomycineae	85011	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	54571
106	undef	undef	undef	undef	undef	undef	Burkholderia thailandensis	57975	undef	undef	pseudomallei group	111527	Burkholderia	32008	undef	undef	undef	undef	Burkholderiaceae	119060	undef	undef	Burkholderiales	80840	undef	undef	Betaproteobacteria	28216	undef	undef	Proteobacteria	1224	57975
107	undef	undef	undef	undef	undef	undef	Sodalis glossinidius	63612	undef	undef	undef	undef	Sodalis	84565	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	63612
108	undef	undef	undef	undef	undef	undef	Xanthomonas oryzae	347	undef	undef	undef	undef	Xanthomonas	338	undef	undef	undef	undef	Xanthomonadaceae	32033	undef	undef	Xanthomonadales	135614	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	64187
109	undef	undef	undef	undef	undef	undef	Halorubrum coriense	64713	undef	undef	undef	undef	Halorubrum	56688	undef	undef	undef	undef	Halobacteriaceae	2236	undef	undef	Halobacteriales	2235	undef	undef	Halobacteria	183963	undef	undef	Euryarchaeota	28890	64713
110	undef	undef	undef	undef	undef	undef	Mannheimia haemolytica	75985	undef	undef	undef	undef	Mannheimia	75984	undef	undef	undef	undef	Pasteurellaceae	712	undef	undef	Pasteurellales	135625	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	75985
111	undef	undef	undef	undef	undef	undef	Bacillus clarkii	79879	undef	undef	undef	undef	Bacillus	1386	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	79879
112	undef	undef	undef	undef	undef	undef	Methanothermobacter marburgensis	145263	undef	undef	undef	undef	Methanothermobacter	145260	undef	undef	undef	undef	Methanobacteriaceae	2159	undef	undef	Methanobacteriales	2158	undef	undef	Methanobacteria	183925	undef	undef	Euryarchaeota	28890	79929
113	undef	undef	undef	undef	undef	undef	Escherichia coli	562	undef	undef	undef	undef	Escherichia	561	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	83334
114	undef	undef	undef	undef	undef	undef	Chlamydophila psittaci	83554	undef	undef	undef	undef	Chlamydophila	83553	undef	undef	undef	undef	Chlamydiaceae	809	undef	undef	Chlamydiales	51291	undef	undef	Chlamydiae (class)	204429	undef	undef	Chlamydiae	204428	83554
115	undef	undef	undef	undef	undef	undef	Chlamydophila abortus	83555	undef	undef	undef	undef	Chlamydophila	83553	undef	undef	undef	undef	Chlamydiaceae	809	undef	undef	Chlamydiales	51291	undef	undef	Chlamydiae (class)	204429	undef	undef	Chlamydiae	204428	83555
116	undef	undef	undef	undef	undef	undef	Salmonella typhimurium	602	undef	undef	undef	undef	Salmonella	590	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	85569
117	undef	undef	undef	undef	undef	undef	Chlamydophila pecorum	85991	undef	undef	undef	undef	Chlamydophila	83553	undef	undef	undef	undef	Chlamydiaceae	809	undef	undef	Chlamydiales	51291	undef	undef	Chlamydiae (class)	204429	undef	undef	Chlamydiae	204428	85991
118	Salmonella enterica subsp. enterica	59201	undef	undef	undef	undef	Salmonella enterica	28901	undef	undef	undef	undef	Salmonella	590	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	90371
119	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	91347
120	undef	undef	undef	undef	undef	undef	Xanthomonas campestris	339	undef	undef	undef	undef	Xanthomonas	338	undef	undef	undef	undef	Xanthomonadaceae	32033	undef	undef	Xanthomonadales	135614	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	91612
121	undef	undef	undef	undef	undef	undef	[Brevibacterium] flavum	92706	undef	undef	undef	undef	Corynebacterium	1716	undef	undef	undef	undef	Corynebacteriaceae	1653	Corynebacterineae	85007	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	92706
122	Staphylococcus aureus subsp. aureus	46170	undef	undef	undef	undef	Staphylococcus aureus	1280	undef	undef	undef	undef	Staphylococcus	1279	undef	undef	undef	undef	Staphylococcaceae	90964	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	93061
123	undef	undef	undef	undef	undef	undef	Burkholderia cenocepacia	95486	undef	undef	Burkholderia cepacia complex	87882	Burkholderia	32008	undef	undef	undef	undef	Burkholderiaceae	119060	undef	undef	Burkholderiales	80840	undef	undef	Betaproteobacteria	28216	undef	undef	Proteobacteria	1224	95486
124	undef	undef	undef	undef	undef	undef	Roseobacter sp. SIO	105179	undef	undef	undef	undef	Roseobacter	2433	undef	undef	undef	undef	Rhodobacteraceae	31989	undef	undef	Rhodobacterales	204455	undef	undef	Alphaproteobacteria	28211	undef	undef	Proteobacteria	1224	105179
125	undef	undef	undef	undef	undef	undef	Chlamydophila pneumoniae	83558	undef	undef	undef	undef	Chlamydophila	83553	undef	undef	undef	undef	Chlamydiaceae	809	undef	undef	Chlamydiales	51291	undef	undef	Chlamydiae (class)	204429	undef	undef	Chlamydiae	204428	115711
126	Streptococcus dysgalactiae subsp. equisimilis	119602	undef	undef	undef	undef	Streptococcus dysgalactiae	1334	undef	undef	Streptococcus dysgalactiae group	119603	Streptococcus	1301	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	119602
127	undef	undef	undef	undef	undef	undef	Methanothermobacter wolfeii	145261	undef	undef	undef	undef	Methanothermobacter	145260	undef	undef	undef	undef	Methanobacteriaceae	2159	undef	undef	Methanobacteriales	2158	undef	undef	Methanobacteria	183925	undef	undef	Euryarchaeota	28890	145261
128	undef	undef	undef	undef	undef	undef	Burkholderia ambifaria	152480	undef	undef	Burkholderia cepacia complex	87882	Burkholderia	32008	undef	undef	undef	undef	Burkholderiaceae	119060	undef	undef	Burkholderiales	80840	undef	undef	Betaproteobacteria	28216	undef	undef	Proteobacteria	1224	152480
129	undef	undef	undef	undef	undef	undef	Escherichia coli	562	undef	undef	undef	undef	Escherichia	561	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	155864
130	undef	undef	undef	undef	undef	undef	Sulfolobus tengchongensis	207809	undef	undef	undef	undef	Sulfolobus	2284	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	207809
131	undef	undef	undef	undef	undef	undef	Pseudomonas aeruginosa	287	undef	undef	Pseudomonas aeruginosa group	136841	Pseudomonas	286	undef	undef	undef	undef	Pseudomonadaceae	135621	undef	undef	Pseudomonadales	72274	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	208964
132	undef	undef	undef	undef	undef	undef	Escherichia coli	562	undef	undef	undef	undef	Escherichia	561	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	244325
133	undef	undef	undef	undef	undef	undef	Bacillus anthracis	1392	undef	undef	Bacillus cereus group	86661	Bacillus	1386	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	261591
134	undef	undef	undef	undef	undef	undef	Acidianus convivator	269667	undef	undef	undef	undef	Acidianus	12914	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	269667
135	Lactococcus lactis subsp. lactis	1360	undef	undef	undef	undef	Lactococcus lactis	1358	undef	undef	undef	undef	Lactococcus	1357	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	272623
136	undef	undef	undef	undef	undef	undef	Clostridium perfringens	1502	undef	undef	undef	undef	Clostridium	1485	undef	undef	undef	undef	Clostridiaceae	31979	undef	undef	Clostridiales	186802	undef	undef	Clostridia	186801	undef	undef	Firmicutes	1239	289380
137	undef	undef	undef	undef	undef	undef	Geobacillus sp. 6k51	340407	undef	undef	undef	undef	Geobacillus	129337	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	340407
138	undef	undef	undef	undef	undef	undef	Sodalis glossinidius	63612	undef	undef	undef	undef	Sodalis	84565	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	343509
139	Staphylococcus aureus subsp. aureus	46170	undef	undef	undef	undef	Staphylococcus aureus	1280	undef	undef	undef	undef	Staphylococcus	1279	undef	undef	undef	undef	Staphylococcaceae	90964	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	426430
139 rows
